NaN	2014	85	160.37	129.21	11.09	0.859	0.746	3.058
NaN	2014	86	160.14	128.33	7.642	0.861	0.747	3.043
NaN	2014	87	160.56	128.22	14.977	0.854	0.722	3.023
NaN	2014	88	158.82	127.89	6.977	0.848	0.699	3.016
NaN	2014	89	160.29	127.97	8.554	0.856	0.75	3.051
NaN	2014	90	158.17	130.55	13.779	0.84	0.731	3.052
NaN	2014	91	158.42	128.68	5.602	0.845	0.713	2.904
NaN	2014	92	-381.21	-153.46	-146.89	0.777	0.669	2.71
NaN	2014	93	-403.11	-162.87	-160.6	0.777	0.676	2.759
NaN	2014	94	-409.66	-165.14	-152.48	0.781	0.673	2.709
NaN	2014	95	-414.63	-167.74	-158.59	0.788	0.681	2.798
NaN	2014	96	-420.25	-168.04	-153.91	1.318	1.047	4.257
NaN	2014	97	-422.71	-169.07	-165.88	0.779	0.667	2.734
NaN	2014	98	-427.25	-170.18	-163.78	0.767	0.676	2.693
NaN	2014	99	-426.62	-171.44	-168.79	0.782	0.667	2.748
NaN	2014	100	-429.76	-171.16	-161.18	0.816	0.694	2.846
NaN	2014	101	-431.55	-171.15	-167.24	0.834	0.731	3.008
NaN	2014	102	-434.22	-170.82	-169.61	0.818	0.714	2.932
NaN	2014	103	-434.89	-172.81	-165.59	0.764	0.673	2.686
NaN	2014	104	-436.07	-174.21	-168.13	0.766	0.669	2.683
NaN	2014	105	-437.37	-172.93	-169.27	0.798	0.674	2.723
NaN	2014	106	-439.81	-171.31	-167.82	0.821	0.681	2.804
NaN	2014	107	-439.39	-173.66	-170.4	0.779	0.675	2.737
NaN	2014	108	-441.73	-173.05	-168.04	0.769	0.665	2.703
NaN	2014	109	-440.69	-174.26	-168.44	0.768	0.667	2.693
NaN	2014	110	-444.01	-174.08	-169.75	0.77	0.673	2.694
NaN	2014	111	-441.57	-174.35	-171.65	0.763	0.669	2.664
NaN	2014	112	-443.23	-175.32	-170.98	0.767	0.666	2.673
NaN	2014	113	-443.12	-174.47	-170.9	0.765	0.67	2.675
NaN	2014	114	-444.34	-175.08	-166.14	0.775	0.67	2.716
NaN	2014	115	-445.31	-174.72	-171.69	0.754	0.654	2.616
NaN	2014	116	-445.64	-175.89	-172.74	0.759	0.654	2.627
NaN	2014	117	-447.56	-174.29	-167.63	0.772	0.658	2.682
NaN	2014	118	-447.1	-175.71	-168.15	0.778	0.663	2.676
NaN	2014	119	-448.91	-175.67	-167.07	0.779	0.668	2.689
NaN	2014	120	-449.62	-174.4	-167.56	0.817	0.693	2.848
NaN	2014	121	-450.81	-175.94	-171.74	0.766	0.658	2.658
NaN	2014	122	-450.37	-175.96	-172.62	0.783	0.671	2.753
NaN	2014	123	-451.94	-177.15	-172.38	0.764	0.658	2.671
NaN	2014	124	-454.23	-175.91	-168.9	0.798	0.668	2.719
NaN	2014	125	-453.1	-176.89	-173.07	0.766	0.655	2.656
NaN	2014	126	-453.08	-176.51	-175.47	0.762	0.657	2.643
NaN	2014	127	-453.64	-174.76	-172.01	0.765	0.658	2.664
NaN	2014	128	-453.27	-176.33	-175.06	0.775	0.673	2.683
NaN	2014	129	-456.58	-174.58	-167.43	0.774	0.673	2.684
NaN	2014	130	-454.01	-177.08	-171.11	0.763	0.655	2.65
NaN	2014	131	-455.41	-177.66	-168.21	0.764	0.655	2.646
NaN	2014	132	-456.91	-177.04	-168.26	0.765	0.662	2.673
NaN	2014	133	-456.2	-177.63	-171.6	0.762	0.658	2.652
NaN	2014	134	-455.33	-177.4	-172.33	0.756	0.656	2.635
NaN	2014	135	-458.27	-178.63	-173.38	0.756	0.662	2.638
NaN	2014	136	-460.97	-177.93	-174.59	0.759	0.656	2.63
NaN	2014	137	-458.74	-178.22	-172.03	0.752	0.648	2.59
NaN	2014	138	-457.39	-178	-173.21	0.768	0.655	2.647
NaN	2014	139	-456.84	-177.6	-174.69	0.747	0.645	2.586
NaN	2014	140	-458.58	-177.71	-171.06	0.776	0.66	2.693
NaN	2014	141	-460.32	-178.82	-169.7	0.76	0.663	2.637
NaN	2014	142	-460.35	-180.27	-175.97	0.771	0.662	2.676
NaN	2014	143	-461.82	-179.37	-174.44	0.771	0.671	2.725
NaN	2014	144	-461.36	-177.81	-177.04	0.778	0.667	2.688
NaN	2014	145	-459.78	-177.02	-177.74	0.763	0.66	2.649
NaN	2014	146	-462.64	-179.46	-179.03	0.768	0.666	2.654
NaN	2014	147	-462.1	-179.79	-176.41	0.776	0.664	2.668
NaN	2014	148	-462.84	-178.3	-179.26	0.764	0.656	2.621
NaN	2014	149	-462.61	-178.35	-175.97	0.768	0.669	2.662
NaN	2014	150	-463.15	-178.51	-178.31	0.764	0.657	2.636
NaN	2014	151	-463.28	-179.56	-178.4	0.761	0.663	2.654
NaN	2014	152	-464.72	-180.35	-180.74	0.764	0.668	2.65
NaN	2014	153	-463.51	-179.92	-181.16	0.766	0.667	2.656
NaN	2014	154	-464.57	-178.95	-173.58	0.768	0.664	2.659
NaN	2014	155	-465.27	-179.06	-178.15	0.777	0.673	2.731
NaN	2014	156	-465.62	-180.57	-179	0.762	0.668	2.653
NaN	2014	157	-466.56	-179.33	-177.5	0.771	0.667	2.678
NaN	2014	158	-465.85	-180.53	-179.78	0.764	0.662	2.656
NaN	2014	159	-467.1	-180.36	-179.43	0.763	0.666	2.654
NaN	2014	160	-465.8	-179.51	-179.97	0.76	0.663	2.639
NaN	2014	161	-465.76	-180.72	-177.13	0.763	0.666	2.666
NaN	2014	162	-465.74	-179.29	-178.25	0.769	0.667	2.675
NaN	2014	163	-467.7	-180.17	-179.12	0.79	0.676	2.721
NaN	2014	164	-466.02	-181.49	-182.03	0.788	0.674	2.712
